Kernel Name,VLSU Ports,Function Units,Vector Length,X_dim,Y_dim,Num Core Per Cluster,Num Vector Unit Per Cluster,Bank Width,Bank Num,Peak Performance (GFLOP/s),Peak Bandwidth (GB/s),Achieved Performance (GFLOP/s),Achieved Bandwidth (GB/s),Operational Intensity (FLOP/byte),Execution Time (us),Total FLOPs,Total Bytes
l1_cloud_fraction_update_no_scalar_add,8,16,8192,16384,2,4,1,32,32,32.0000,32.0000,72.60,72.60,0.1012,57831.9390,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,8,32,8192,16384,2,4,1,32,32,64.0000,32.0000,73.10,73.10,0.1012,57433.7460,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,8,64,8192,16384,2,4,1,32,32,128.0000,32.0000,73.14,73.14,0.1012,57402.2990,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,16,8,8192,16384,2,4,1,32,32,16.0000,64.0000,51.46,51.46,0.1012,40789.7390,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,16,16,8192,16384,2,4,1,32,32,32.0000,64.0000,57.54,57.54,0.1012,36484.2990,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,16,32,8192,16384,2,4,1,32,32,64.0000,64.0000,58.18,58.18,0.1012,36084.0990,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,16,64,8192,16384,2,4,1,32,32,128.0000,64.0000,58.23,58.23,0.1012,36051.5390,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,8,8,8192,16384,2,8,1,32,32,16.0000,32.0000,67.62,67.62,0.1012,62090.8190,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,8,16,8192,16384,2,8,1,32,32,32.0000,32.0000,72.59,72.59,0.1012,57841.0250,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,8,32,8192,16384,2,8,1,32,32,64.0000,32.0000,73.09,73.09,0.1012,57440.3960,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,8,64,8192,16384,2,8,1,32,32,128.0000,32.0000,73.13,73.13,0.1012,57409.7440,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,16,8,8192,16384,2,8,1,32,32,16.0000,64.0000,51.45,51.45,0.1012,40799.1680,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,16,16,8192,16384,2,8,1,32,32,32.0000,64.0000,57.52,57.52,0.1012,36493.4230,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,16,32,8192,16384,2,8,1,32,32,64.0000,64.0000,58.16,58.16,0.1012,36092.8250,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,16,64,8192,16384,2,8,1,32,32,128.0000,64.0000,58.21,58.21,0.1012,36060.8250,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,8,8,8192,16384,2,1,1,32,64,16.0000,32.0000,74.16,74.16,0.1012,56613.7580,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,8,16,8192,16384,2,1,1,32,64,32.0000,32.0000,80.18,80.18,0.1012,52359.3630,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,8,32,8192,16384,2,1,1,32,64,64.0000,32.0000,83.57,83.57,0.1012,50239.9580,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,8,64,8192,16384,2,1,1,32,64,128.0000,32.0000,84.20,84.20,0.1012,49864.9580,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,16,8,8192,16384,2,1,1,32,64,16.0000,64.0000,59.47,59.47,0.1012,35296.9090,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,16,16,8192,16384,2,1,1,32,64,32.0000,64.0000,67.70,67.70,0.1012,31009.1090,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,16,32,8192,16384,2,1,1,32,64,64.0000,64.0000,72.68,72.68,0.1012,28884.1630,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,16,64,8192,16384,2,1,1,32,64,128.0000,64.0000,73.63,73.63,0.1012,28508.6570,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,8,8,8192,16384,2,2,1,32,64,16.0000,32.0000,74.16,74.16,0.1012,56612.8190,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,8,16,8192,16384,2,2,1,32,64,32.0000,32.0000,80.18,80.18,0.1012,52363.2710,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,8,32,8192,16384,2,2,1,32,64,64.0000,32.0000,83.57,83.57,0.1012,50238.2710,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,8,64,8192,16384,2,2,1,32,64,128.0000,32.0000,84.18,84.18,0.1012,49871.4190,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,16,8,8192,16384,2,2,1,32,64,16.0000,64.0000,59.48,59.48,0.1012,35295.4710,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,16,16,8192,16384,2,2,1,32,64,32.0000,64.0000,67.69,67.69,0.1012,31013.0190,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,16,32,8192,16384,2,2,1,32,64,64.0000,64.0000,72.67,72.67,0.1012,28888.5640,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,16,64,8192,16384,2,2,1,32,64,128.0000,64.0000,73.61,73.61,0.1012,28519.0710,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,8,8,8192,16384,2,4,1,32,64,16.0000,32.0000,74.15,74.15,0.1012,56616.8990,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,8,16,8192,16384,2,4,1,32,64,32.0000,32.0000,80.17,80.17,0.1012,52367.2990,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,8,32,8192,16384,2,4,1,32,64,64.0000,32.0000,83.56,83.56,0.1012,50241.3390,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,8,64,8192,16384,2,4,1,32,64,128.0000,32.0000,84.18,84.18,0.1012,49876.3390,135987200,1343488000
l1_cloud_fraction_update_no_scalar_add,16,8,8192,16384,2,4,1,32,64,16.0000,64.0000,59.47,59.47,0.1012,35299.4990,135987200,1343488000
